source,target,importance
RP11-602N24.3,RP11-602N24.3,0.99999654
GAR1,GAR1,0.9999985
LRIT3,LRIT3,1.0
GAS2L3,EGF,0.46131995
ZNF780B,EGF,0.5552969
EGF,EGF,1.0
C4orf32,C4orf32,0.99999696
RP11-73K9.2,RP11-73K9.2,0.99999624
RP11-73K9.3,RP11-73K9.3,0.99999344
TIFA,TIFA,1.0
HECW2,ALPK1,0.47244594
ALPK1,ALPK1,1.0
C4orf21,C4orf21,0.9999917
LARP7,LARP7,1.0
SNHG8,SNHG8,1.0
METTL14,METTL14,0.99999976
USP53,USP53,1.0
MAD2L1,MAD2L1,1.0
ANXA5,ANXA5,1.0
EXOSC9,EXOSC9,0.9999974
CCNA2,CCNA2,0.9999958
BBS12,BBS12,0.9999949
ANKRD50,ANKRD50,0.99999803
HSPA4L,HSPA4L,0.99999493
LARP1B,LARP1B,1.0
JADE1,JADE1,1.0
CCRN4L,CCRN4L,0.9999972
NAA15,NAA15,1.0
MGST2,MGST2,1.0
RP11-284M14.1,RP11-284M14.1,1.0
SPIN4-AS1,GAB1,0.41565096
GAB1,GAB1,0.9999948
SMARCA5-AS1,SMARCA5-AS1,1.0
GYPE,GYPE,0.99999803
GYPB,GYPB,1.0
GYPA,GYPA,1.0
ABCE1,ABCE1,0.99999344
THEG,SMAD1-AS1,0.4796769
SMAD1-AS1,SMAD1-AS1,0.9999976
MMAA,MMAA,0.99999696
ZNF827,ZNF827,1.0
TTC21A,POU4F2,0.40684658
SYNE3,POU4F2,0.60972506
POU4F2,POU4F2,1.0
TMEM184C,TMEM184C,1.0
RPL21,RPS3A,0.420746
RPL9,RPS3A,0.42979372
RPS24,RPS3A,0.5110922
RPL7,RPS3A,0.5322742
RPL26,RPS3A,0.53261936
RPS27A,RPS3A,0.5464795
RPL34,RPS3A,0.61612713
RPS3A,RPS3A,1.0
RP11-372K14.2,RP11-372K14.2,0.9999946
FBXW7,FBXW7,0.99999803
MIR4453,MIR4453,1.0
HIF1A-AS2,TIGD4,0.42731056
TIGD4,TIGD4,0.9999944
MND1,MND1,1.0
KIAA0922,KIAA0922,1.0
PPID,PPID,1.0
FSTL5,FSTL5,0.9999977
RP11-218F10.3,RP11-218F10.3,0.9999965
TMEM192,TMEM192,0.99999475
KLHL2,KLHL2,0.9999954
MSMO1,MSMO1,1.0
MFAP3L,MFAP3L,0.9999932
HMGB2,HMGB2,1.0
RP11-798M19.6,RP11-798M19.6,0.9999937
SCRG1,SCRG1,1.0
CEP44,CEP44,1.0
AGA,AGA,0.99998605
RP11-130F10.1,RP11-130F10.1,1.0
RP11-367N14.2,RP11-367N14.2,1.0
ING2,ING2,0.9999967
IRF2,IRF2,1.0
RP11-326I11.3,RP11-326I11.3,0.9999905
CASP3,CASP3,0.9999923
CENPU,CENPU,1.0
ACSL1,ACSL1,0.9999998
SLC25A4,SLC25A4,1.0
KIAA1430,KIAA1430,1.0
LRP2BP,LRP2BP,1.0
ANKRD37,ANKRD37,1.0
AC110771.1,AC110771.1,1.0
RP11-138B4.1,RP11-138B4.1,0.9999981
ANGPTL4,RP11-366H4.1,0.40252084
RP11-466F5.10,RP11-366H4.1,0.40914354
CD69,RP11-366H4.1,0.44316062
MUC12,RP11-366H4.1,0.4763787
PHLDA1,RP11-366H4.1,0.5003436
STXBP5-AS1,RP11-366H4.1,0.55976564
RP11-366H4.1,RP11-366H4.1,0.9999911
RP11-756P10.2,RP11-756P10.2,1.0
FRG1,FRG1,0.9999954
C5orf55,C5orf55,1.0
RP11-43F13.3,RP11-43F13.3,0.999995
PROC,RP11-43F13.4,0.44516405
RP11-43F13.4,RP11-43F13.4,0.99999595
NKD2,NKD2,0.9999892
TERT,TERT,0.9999963
LPCAT1,LPCAT1,1.0
CTD-2012J19.3,CTD-2012J19.3,1.0
MTRR,MTRR,1.0
RP11-480D4.6,RP11-480D4.6,1.0
CTD-2165H16.4,CTD-2165H16.4,0.9999946
CTB-40H15.4,CTB-40H15.4,1.0
ZNF622,ZNF622,1.0
RP11-124N3.3,RP11-124N3.3,1.0
CDH18,CDH18,1.0
GOLPH3,GOLPH3,0.999998
CTD-2186M15.3,CTD-2186M15.3,1.0
SUB1,SUB1,1.0
CTD-2203K17.1,CTD-2203K17.1,1.0
C1QTNF3,C1QTNF3,1.0
RAI14,RAI14,1.0
CTD-2517O10.6,CTD-2517O10.6,0.99998695
BRIX1,BRIX1,0.99999946
SKP2,SKP2,0.99999684
C5orf42,C5orf42,0.9999983
SEPP1,SEPP1,0.999997
CTD-2201E18.5,CTD-2201E18.5,1.0
ANXA2R,ANXA2R,1.0
HMGCS1,HMGCS1,1.0
C5orf28,C5orf28,0.9999949
RP11-53O19.3,RP11-53O19.3,0.99999404
PPAP2A,PPAP2A,0.99999225
CTD-2031P19.3,CTD-2031P19.3,1.0
GPBP1,GPBP1,0.9999981
ELOVL7,ELOVL7,0.9999975
SREK1IP1,SREK1IP1,1.0
RP11-307L14.2,RP11-307L14.2,0.9999846
ADAMTS6,ADAMTS6,0.99999326
CTD-2116N20.1,CTD-2116N20.1,0.99999976
CENPK,CENPK,1.0
PPWD1,PPWD1,0.9999901
CTC-534A2.2,CTC-534A2.2,0.99999774
SGTB,SGTB,1.0
CTD-2033C11.1,CTD-2033C11.1,0.9999984
PIK3R1,PIK3R1,1.0
CCNB1,CCNB1,0.9999969
CDK7,CDK7,1.0
RAD17,RAD17,0.9999939
SMN2,SMN2,0.9999959
SMN1,SMN1,0.99999726
MAP1B,MAP1B,0.99999505
PTCD2,PTCD2,1.0
CTC-365E16.1,CTC-365E16.1,0.9999971
RP11-389C8.3,RP11-389C8.3,1.0
CTD-2376I4.2,CTD-2376I4.2,0.9999939
FCHO2,FCHO2,1.0
FOXD1,FOXD1,1.0
RP11-79P5.9,RP11-79P5.9,0.9999942
UTP15,UTP15,1.0
HEXB,HEXB,0.99999756
COL4A3BP,COL4A3BP,1.0
CTC-366B18.4,CTC-366B18.4,0.99999124
IQGAP2,IQGAP2,1.0
F2R,F2R,0.9999943
S100Z,S100Z,0.99999595
WDR41,WDR41,0.9999994
LHFPL2,LHFPL2,0.9999971
ARSB,ARSB,1.0
BHMT2,BHMT2,0.9999885
JMY,JMY,1.0
MTX3,MTX3,1.0
ZFYVE16,ZFYVE16,0.9999925
CTD-2015H6.3,CTD-2015H6.3,1.0
SSBP2,SSBP2,1.0
ATG10,ATG10,0.99999976
ATP6AP1L,ATP6AP1L,1.0
NKX2-8,RP11-78C3.1,0.41156048
RP11-78C3.1,RP11-78C3.1,0.9999816
XRCC4,XRCC4,1.0
CTC-480C2.1,CTC-480C2.1,0.99999493
RASA1,RASA1,1.0
TMEM161B-AS1,TMEM161B-AS1,0.9999963
MEF2C,MEF2C,1.0
CETN3,CETN3,1.0
MBLAC2,MBLAC2,1.0
POLR3G,POLR3G,0.99999213
LYSMD3,LYSMD3,0.9999924
GPR98,GPR98,0.9999961
ARRDC3,ARRDC3,1.0
RP11-348J24.2,RP11-348J24.2,1.0
KIAA0825,KIAA0825,0.99999416
ANKRD32,ANKRD32,1.0
ARSK,ARSK,0.9999883
RHOBTB3,RHOBTB3,0.99999875
ERAP1,ERAP1,0.99999356
ERAP2,ERAP2,1.0
RIOK2,RIOK2,0.99999684
CLCNKB,SLCO4C1,0.46410874
CETP,SLCO4C1,0.6105782
SLCO4C1,SLCO4C1,1.0
GIN1,GIN1,1.0
LINC01023,LINC01023,0.9999872
PJA2,PJA2,1.0
SLC25A46,SLC25A46,1.0
STARD4,STARD4,1.0
EPB41L4A-AS1,EPB41L4A-AS1,1.0
DCP2,DCP2,1.0
NKAPL,MCC,0.40402588
RP11-80A15.1,MCC,0.424918
AXDND1,MCC,0.43702754
MCC,MCC,0.99999887
YTHDC2,YTHDC2,1.0
TRIM36,TRIM36,0.99999803
PGGT1B,PGGT1B,1.0
CTC-428G20.6,CTC-428G20.6,0.9999936
CCDC112,CCDC112,1.0
FEM1C,FEM1C,0.99999684
TMED7,TMED7,1.0
AQPEP,AQPEP,1.0
CTD-2287O16.5,CTD-2287O16.5,1.0
CREB5,CTB-118N6.3,0.42446858
CTB-118N6.3,CTB-118N6.3,0.99999094
SRFBP1,SRFBP1,0.9999945
SNX2,SNX2,1.0
PPIC,PPIC,0.99999785
ZNF608,ZNF608,0.9999902
MARCH3,MARCH3,1.0
CTC-228N24.3,CTC-228N24.3,1.0
SLC27A6,SLC27A6,1.0
ISOC1,ISOC1,1.0
FNIP1,FNIP1,1.0
PDLIM4,PDLIM4,1.0
KIF3A,KIF3A,0.99999964
SEPT8,SEPT8,1.0
VDAC1,VDAC1,1.0
SKP1,SKP1,0.9999992
PPP2CA,PPP2CA,1.0
RP11-215P8.3,RP11-215P8.3,0.99999803
PITX1,PITX1,1.0
RP11-119J18.1,RP11-119J18.1,1.0
SMAD5,SMAD5,0.99999684
KLHL3,KLHL3,0.9999971
RP11-325L7.1,RP11-325L7.1,0.99999386
FAM53C,FAM53C,0.99999934
EGR1,EGR1,1.0
CTB-43P18.1,CTB-43P18.1,0.9999915
TMEM173,TMEM173,0.999999
IGIP,IGIP,0.99999785
CTC-329D1.2,CTC-329D1.2,0.99999183
CD14,CD14,0.99997854
DND1,DND1,0.9999982
TAF7,TAF7,0.99999946
AC005618.6,AC005618.6,0.9999918
NDFIP1,NDFIP1,0.9999931
YIPF5,YIPF5,0.9999963
SPINK5,SPINK5,1.0
SPINK13,SPINK13,1.0
ARHGEF37,ARHGEF37,0.999996
PDE6A,PDE6A,0.99998194
RPL13A,RPS14,0.4329305
RPS18,RPS14,0.48211595
RPS14,RPS14,0.9999999
NDST1,NDST1,1.0
TNIP1,TNIP1,1.0
ANXA6,ANXA6,1.0
GM2A,GM2A,1.0
CTB-113P19.5,CTB-113P19.5,1.0
SAP30L-AS1,SAP30L-AS1,0.9999924
LARP1,LARP1,1.0
FAXDC2,FAXDC2,0.9999933
THG1L,THG1L,1.0
CLINT1,CLINT1,1.0
CTB-11I22.1,CTB-11I22.1,1.0
UBLCP1,UBLCP1,0.9999999
FABP6,FABP6,0.9999912
CTB-127C13.1,CTB-127C13.1,1.0
C5orf54,C5orf54,0.999992
SLU7,SLU7,0.99999845
PTTG1,PTTG1,0.9999998
GABRG2,GABRG2,1.0
NUDCD2,NUDCD2,1.0
HMMR,HMMR,1.0
MAT2B,MAT2B,0.9999953
DOCK2,DOCK2,0.9999958
NPM1,NPM1,0.9999998
FGF18,FGF18,1.0
DUSP1,DUSP1,1.0
CTC-308K20.1,CTC-308K20.1,1.0
CREBRF,CREBRF,1.0
CPEB4,CPEB4,1.0
MAGEA1,C5orf47,0.40941855
HCG14,C5orf47,0.43150187
CFHR3,C5orf47,0.476527
C5orf47,C5orf47,0.9999958
RP11-844P9.2,RP11-844P9.2,0.999997
GPRIN1,GPRIN1,0.99999285
PRR7,PRR7,0.99999726
FAM193B,FAM193B,1.0
RP11-1277A3.3,RP11-1277A3.3,1.0
TMED9,TMED9,1.0
RP11-423H2.3,RP11-423H2.3,0.99999136
CLK4,CLK4,1.0
RUFY1,RUFY1,0.99999887
RP11-1379J22.5,RP11-1379J22.5,1.0
SQSTM1,SQSTM1,0.99999803
CTC-241N9.1,CTC-241N9.1,1.0
RP11-420A6.2,RASGEF1C,0.4015594
RASGEF1C,RASGEF1C,0.99999
MAPK9,MAPK9,1.0
LINC00847,LINC00847,1.0
BTNL9,BTNL9,0.99999744
TRIM7,TRIM7,1.0
GNB2L1,GNB2L1,1.0
EXOC2,EXOC2,0.99999565
HUS1B,HUS1B,0.9999924
GMDS-AS1,GMDS-AS1,1.0
SERPINB1,SERPINB1,0.9999955
LINC01011,LINC01011,0.999999
NQO2,NQO2,1.0
RP1-40E16.12,RP1-40E16.12,0.99999404
BPHL,BPHL,1.0
TUBB2A,TUBB2A,0.99999505
TUBB2B,TUBB2B,1.0
SLC22A23,SLC22A23,1.0
RPP40,RPP40,0.99999785
SSR1,SSR1,1.0
SNRNP48,SNRNP48,0.99999565
SLC35B3,SLC35B3,1.0
RP11-314C16.1,RP11-314C16.1,1.0
TFAP2A,TFAP2A,0.9999971
PAK1IP1,PAK1IP1,0.999999
RP11-421M1.8,RP11-421M1.8,0.99999857
MAK,MAK,0.99999696
RP11-219G17.4,ADTRP,0.42736602
ADTRP,ADTRP,0.9999942
RP11-456H18.2,RP11-456H18.2,0.99999493
PHACTR1,PHACTR1,0.99999595
TNFAIP8L3,RP1-257A7.5,0.42226076
RP1-257A7.5,RP1-257A7.5,0.9999904
SIRT5,SIRT5,0.99999565
CD83,CD83,1.0
RP11-560J1.2,RP11-560J1.2,1.0
JARID2,JARID2,1.0
DTNBP1,DTNBP1,1.0
MYLIP,MYLIP,1.0
GMPR,GMPR,0.9999973
RP11-500C11.3,RP11-500C11.3,0.9999945
KDM1B,KDM1B,1.0
SOX4,SOX4,0.9999971
ARTN,CASC15,0.4018957
CASC15,CASC15,0.99999607
GPLD1,GPLD1,0.9999943
ALDH5A1,ALDH5A1,0.9999985
GMNN,GMNN,0.9999996
SCGN,SCGN,1.0
TRIM38,TRIM38,1.0
HIST1H3A,HIST1H3A,1.0
HIST1H2BJ,HIST1H1C,0.40578836
HIST1H2AC,HIST1H1C,0.4162784
HIST1H2BK,HIST1H1C,0.677785
HIST1H1C,HIST1H1C,1.0
HFE,HFE,1.0
HIST1H4C,HIST1H4C,1.0
HIST1H2BC,HIST1H2BC,0.9999998
HIST1H1C,HIST1H2AC,0.4162784
HIST1H2BK,HIST1H2AC,0.4464058
HIST1H2AC,HIST1H2AC,0.9999997
HIST1H1E,HIST1H1E,1.0
HIST1H2BD,HIST1H2BD,0.99999887
HIST1H4D,HIST1H4D,1.0
HIST1H3D,HIST1H3D,0.9999902
HIST1H4E,HIST1H4E,0.9999959
HIST1H2AE,HIST1H2AE,0.9999998
HIST1H1D,HIST1H1D,0.99999654
HIST1H4H,HIST1H4H,0.99999577
BTN3A2,BTN3A2,1.0
BTN2A2,BTN2A2,1.0
HCG11,HCG11,1.0
HMGN4,HMGN4,1.0
HIST1H1C,HIST1H2BJ,0.40578836
HIST1H2BK,HIST1H2BJ,0.4772579
HIST1H2BJ,HIST1H2BJ,1.0
HIST1H2AG,HIST1H2AG,1.0
HIST1H2AC,HIST1H2BK,0.4464058
HIST1H2BJ,HIST1H2BK,0.4772579
HIST1H1C,HIST1H2BK,0.677785
HIST1H2BK,HIST1H2BK,1.0
HIST1H4I,HIST1H4I,1.0
PRSS16,PRSS16,1.0
ZNF184,ZNF184,0.9999895
HIST1H4K,HIST1H4K,0.9999944
HIST1H2BN,HIST1H2BN,0.9999907
RP1-265C24.8,RP1-265C24.8,1.0
ZKSCAN4,ZKSCAN4,0.99999434
LSMEM1,NKAPL,0.40339726
MCC,NKAPL,0.40402588
RP11-442N24__B.1,NKAPL,0.43294832
RP11-713D19.1,NKAPL,0.47925326
RAB33A,NKAPL,0.5957375
RP11-80A15.1,NKAPL,0.79318756
NKAPL,NKAPL,1.0
CYTIP,GPX5,0.40920892
GPX5,GPX5,1.0
MAGEA1,HCG14,0.42053097
C5orf47,HCG14,0.43150187
HCG14,HCG14,0.99999887
OAS3,C6orf100,0.452921
C6orf100,C6orf100,0.999994
GABBR1,GABBR1,1.0
HLA-E,HLA-E,0.9999959
PPP1R10,PPP1R10,1.0
ATAT1,ATAT1,0.9999941
PPP1R18,PPP1R18,1.0
NRM,NRM,1.0
MDC1,MDC1,1.0
TUBB,TUBB,1.0
IER3,IER3,1.0
DDR1,DDR1,0.9999933
PSORS1C1,PSORS1C1,0.99999607
CCHCR1,CCHCR1,0.9999939
TCF19,TCF19,1.0
XXbac-BPG299F13.17,XXbac-BPG299F13.17,1.0
HLA-B,HLA-B,1.0
XXbac-BPG181B23.7,XXbac-BPG181B23.7,1.0
DDX39B-AS1,DDX39B-AS1,0.9999962
LTB,LTB,0.999997
LST1,LST1,0.999993
NCR3,NCR3,1.0
AIF1,AIF1,1.0
BAG6,BAG6,1.0
LY6G5B,LY6G5B,0.99999845
ABHD16A,ABHD16A,1.0
C6orf25,C6orf25,1.0
DDAH2,DDAH2,0.99999416
CLIC1,CLIC1,0.9999999
HSPA1A,HSPA1A,0.9999986
C6orf48,C6orf48,0.99999964
NEU1,NEU1,0.99999803
SLC44A4,SLC44A4,1.0
C2,C2,1.0
ZBTB12,ZBTB12,1.0
SKIV2L,SKIV2L,0.999991
PRRT1,PRRT1,1.0
HLA-DOB,HLA-DOB,0.99999905
TAP1,TAP1,0.9999939
BRD2,BRD2,1.0
RXRB,RXRB,1.0
RPS14,RPS18,0.48211595
RPL3,RPS18,0.48393244
RPL32,RPS18,0.516903
RPS6,RPS18,0.53027135
RPL13A,RPS18,0.5613245
RPS18,RPS18,1.0
B3GALT4,B3GALT4,1.0
WDR46,WDR46,1.0
TAPBP,TAPBP,0.9999908
KIFC1,KIFC1,1.0
C6orf1,C6orf1,0.999997
C6orf106,C6orf106,1.0
CELF6-1,SCUBE3,0.4301866
SCUBE3,SCUBE3,1.0
RP3-329A5.8,RP3-329A5.8,1.0
DEF6,DEF6,0.99999946
PPARD,PPARD,0.99999964
IL11,CLPSL1,0.4292762
EVI2A,CLPSL1,0.47585583
SPDYA,CLPSL1,0.50422084
CLPSL1,CLPSL1,0.99999195
SRSF3,SRSF3,1.0
CDKN1A,CDKN1A,1.0
PIM1,PIM1,0.9999947
TMEM217,TMEM217,0.99999624
CCDC167,CCDC167,1.0
ZFAND3,ZFAND3,1.0
GLO1,GLO1,0.9999995
RP11-328M4.2,RP11-328M4.2,0.99999374
TFEB,TFEB,0.9999976
FRS3,FRS3,1.0
USP49,USP49,1.0
CCND3,CCND3,1.0
MRPS10,MRPS10,0.99999684
GNMT,GNMT,0.9999954
RP1-20C7.6,RP1-20C7.6,1.0
ABCC10,ABCC10,1.0
TJAP1,TJAP1,1.0
RP3-337H4.9,RP3-337H4.9,0.9999947
MAD2L1BP,MAD2L1BP,1.0
RSPH9,RSPH9,0.99999547
CAPN11,CAPN11,1.0
SLC29A1,SLC29A1,0.9999949
HSP90AB1,HSP90AB1,1.0
SLC35B2,SLC35B2,0.9999945
NFKBIE,NFKBIE,0.9999951
RUNX2,RUNX2,0.99999344
RP1-244F24.1,RP1-244F24.1,0.99999624
CENPQ,CENPQ,0.99999577
RHAG,RHAG,1.0
DEFB133,DEFB133,1.0
TFAP2B,TFAP2B,0.99999833
MCM3,MCM3,0.9999961
TRAM2-AS1,TRAM2-AS1,0.9999915
DST,DST,0.99999404
ZNF451,ZNF451,1.0
RP11-203B9.4,RP11-203B9.4,1.0
BAG2,BAG2,0.99999875
XXbac-BPGBPG55C20.2,XXbac-BPGBPG55C20.2,1.0
RP11-195B17.1,XXbac-BPG55C20.7,0.48794457
LINC00515,XXbac-BPG55C20.7,0.48865667
XXbac-BPG55C20.7,XXbac-BPG55C20.7,0.99999285
MTRNR2L9,MTRNR2L9,0.9999944
RP11-301G19.1,RP11-301G19.1,1.0
LMBRD1,LMBRD1,1.0
RP11-462G2.2,RP11-462G2.2,0.9999902
FAM135A,FAM135A,0.99999017
KHDC1,KHDC1,1.0
RP11-398K22.12,RP11-398K22.12,1.0
MB21D1,MB21D1,1.0
TMEM30A,TMEM30A,1.0
MYO6,MYO6,1.0
PHIP,PHIP,1.0
HMGN3-AS1,HMGN3-AS1,0.9999934
LCA5,LCA5,0.999999
IBTK,IBTK,1.0
PGM3,PGM3,0.9999966
RWDD2A,RWDD2A,1.0
MRAP2,MRAP2,0.99999285
TBX18,TBX18,0.9999977
SNX14,SNX14,0.9999987
RP11-393I2.4,RP11-393I2.4,1.0
SLC35A1,SLC35A1,0.99999875
PNRC1,PNRC1,1.0
PM20D2,PM20D2,1.0
RRAGD,RRAGD,0.9999987
ANKRD6,ANKRD6,1.0
BACH2,BACH2,1.0
MANEA-AS1,MANEA-AS1,1.0
UFL1,UFL1,1.0
MMS22L,MMS22L,1.0
POU3F2,POU3F2,0.999993
TSTD3,TSTD3,0.9999876
RP3-467N11.1,RP3-467N11.1,1.0
LIN28B,LIN28B,1.0
BVES-AS1,BVES-AS1,0.99999213
POPDC3,POPDC3,1.0
RP11-326C3.15,RP3-355L5.5,0.44295385
RP3-355L5.5,RP3-355L5.5,1.0
AIM1,AIM1,1.0
RTN4IP1,RTN4IP1,0.99998957
C6orf203,C6orf203,1.0
PDSS2,PDSS2,1.0
FOXO3,FOXO3,1.0
SESN1,SESN1,0.9999977
CEP57L1,CEP57L1,1.0
CD164,CD164,0.9999989
SMPD2,SMPD2,0.99999946
AK9,AK9,0.99999243
WASF1,WASF1,1.0
CDC40,CDC40,0.9999959
AMD1,AMD1,1.0
KIAA1919,KIAA1919,1.0
RP5-1112D6.7,RP5-1112D6.7,1.0
FYN,FYN,0.999991
HDAC2,HDAC2,0.9999988
DSE,DSE,0.9999939
ZUFSP,ZUFSP,0.99999535
KPNA5,KPNA5,1.0
GOPC,GOPC,1.0
MCM9,MCM9,0.99999434
ASF1A,ASF1A,1.0
SERINC1,SERINC1,1.0
HINT3,HINT3,0.99999356
TRMT11,TRMT11,1.0
RP11-527F13.1,RP11-527F13.1,0.9999989
RNF146,RNF146,1.0
ARHGAP18,ARHGAP18,0.99999416
RPS12,RPS12,1.0
CTB-25B13.9,TCF21,0.4319804
TCF21,TCF21,1.0
SGK1,SGK1,1.0
AHI1,AHI1,1.0
MBP,LINC00271,0.44552886
LINC00271,LINC00271,1.0
MTFR2,MTFR2,0.9999946
MAP7,MAP7,0.9999967
CCDC28A,CCDC28A,0.99999666
HECA,HECA,1.0
CITED2,CITED2,1.0
VTA1,VTA1,0.9999996
PEX3,PEX3,0.9999956
FUCA2,FUCA2,0.9999951
PHACTR2,PHACTR2,1.0
LTV1,LTV1,1.0
RP3-466P17.1,RP3-466P17.1,1.0
STAMBPL1,RP11-545I5.3,0.48376912
RP11-545I5.3,RP11-545I5.3,0.99998397
RAB32,RAB32,1.0
EVI2A,STXBP5-AS1,0.4128961
MUC12,STXBP5-AS1,0.43112692
RP11-466F5.10,STXBP5-AS1,0.5093912
RP11-366H4.1,STXBP5-AS1,0.55976564
STXBP5-AS1,STXBP5-AS1,1.0
RP11-307P5.1,RP11-307P5.1,0.9999787
SUMO4,SUMO4,0.999994
PPIL4,PPIL4,0.9999973
LATS1,LATS1,1.0
ULBP1,ULBP1,0.99998564
PPP1R14C,PPP1R14C,1.0
ZBTB2,ZBTB2,1.0
RMND1,RMND1,0.9999899
C6orf211,C6orf211,0.99999493
FBXO5,FBXO5,0.9999935
TFB1M,TFB1M,1.0
NOMO3,RP11-230C9.4,0.4753341
RP11-230C9.4,RP11-230C9.4,0.99999976
SNX9,SNX9,1.0
SERAC1,SERAC1,1.0
TULP4,TULP4,0.99999666
SYTL3,SYTL3,0.9999928
EZR,EZR,0.99999416
C6orf99,C6orf99,1.0
ACAT2,ACAT2,1.0
TCP1,TCP1,1.0
QKI,QKI,0.9999914
RP11-514O12.4,RP11-514O12.4,0.9999891
TCHH,CCR6,0.43797782
CCR6,CCR6,0.99999803
PHF10,PHF10,0.9999917
RP1-266L20.2,RP1-266L20.2,0.999995
ERMARD,ERMARD,0.9999976
AC093627.9,AC093627.9,0.9999902
AC093627.10,AC093627.10,0.9999796
RP11-449P15.2,RP11-449P15.2,1.0
COX19,COX19,1.0
GPR146,GPR146,1.0
ZFAND2A,ZFAND2A,1.0
AC091729.9,AC091729.9,0.9999948
RP11-1246C19.1,RP11-1246C19.1,0.99998635
AC074389.5,AC074389.5,1.0
ELFN1,ELFN1,0.99999857
MAD1L1,MAD1L1,1.0
AC004840.9,AC004840.9,1.0
EID3,LFNG,0.47703573
LFNG,LFNG,1.0
FOXK1,FOXK1,0.99999565
RP11-1275H24.1,RP11-1275H24.1,0.9999963
ACTB,ACTB,1.0
AIMP2,AIMP2,1.0
FLJ20306,FLJ20306,1.0
ZNF853,ZNF853,0.99999034
AC073343.13,AC073343.13,1.0
C1GALT1,C1GALT1,1.0
AC009473.1,AC009473.1,0.9999984
PHF14,PHF14,1.0
ARL4A,ARL4A,1.0
ETV1,ETV1,0.9999907
GS1-166A23.2,GS1-166A23.2,1.0
ANKMY2,ANKMY2,0.99999833
TSPAN13,TSPAN13,0.9999975
TRIM22,AC003075.4,0.5058217
PGLYRP4,AC003075.4,0.5182794
AC003075.4,AC003075.4,0.9999957
DNAH11,DNAH11,1.0
STEAP1B,STEAP1B,1.0
AC002480.3,AC002480.3,0.99999857
LINC00665,AC005682.8,0.40455222
AC005682.8,AC005682.8,0.99999726
GPNMB,GPNMB,1.0
IGF2BP3,IGF2BP3,1.0
DFNA5,DFNA5,1.0
C7orf31,C7orf31,1.0
NFE2L3,NFE2L3,1.0
HNRNPA2B1,HNRNPA2B1,1.0
SNX10,SNX10,0.9999957
MINOS1-NBL1,AC004540.5,0.4178809
AC004540.5,AC004540.5,0.9999981
HOTAIRM1,HOTAIRM1,1.0
HOXA2,HOXA2,0.9999962
HOXA6,HOXA6,1.0
HOXA11-AS,HOXA11-AS,0.99999243
TAX1BP1,TAX1BP1,1.0
FCGR1A,CREB5,0.41001317
CTB-118N6.3,CREB5,0.42446858
CREB5,CREB5,1.0
CPVL,CPVL,0.9999974
FKBP14,FKBP14,0.9999946
PLEKHA8,PLEKHA8,0.9999982
TCHH,ZNRF2,0.41821426
ZNRF2,ZNRF2,1.0
NOD1,NOD1,1.0
GARS,GARS,0.99999607
AQP1,AQP1,0.9999999
RP11-225B17.2,RP11-225B17.2,1.0
KBTBD2,KBTBD2,0.9999981
BBS9,BBS9,1.0
HERPUD2,HERPUD2,0.99999535
RP11-379H18.1,RP11-379H18.1,0.99999565
SEPT7,SEPT7,1.0
KIAA0895,KIAA0895,1.0
STARD3NL,STARD3NL,0.9999951
RALA,RALA,0.9999963
RP11-467D6.1,RP11-467D6.1,1.0
SUGCT,SUGCT,0.9999937
STK17A,STK17A,0.999992
BLVRA,BLVRA,1.0
UBE2D4,UBE2D4,0.9999948
AC004951.6,AC004951.6,1.0
AEBP1,AEBP1,1.0
NUDCD3,NUDCD3,1.0
AC004854.4,AC004854.4,1.0
RP4-673M15.1,RP4-673M15.1,0.99999434
FAM47E,MYO1G,0.4214996
MYO1G,MYO1G,1.0
CCM2,CCM2,1.0
UPP1,UPP1,1.0
AL022344.7,DDC,0.51125723
RP11-580I16.2,DDC,0.6379877
EXTL3-AS1,DDC,0.6470165
DDC,DDC,1.0
SEC61G,SEC61G,0.99999905
GBAS,GBAS,0.9999992
PSPH,PSPH,1.0
ZNF107,ZNF107,0.9999894
ZNF117,ZNF117,0.9999937
ERV3-1,ERV3-1,1.0
ZNF92,ZNF92,1.0
GUSB,GUSB,0.9999962
CRCP,CRCP,0.9999974
RP11-792A8.4,RP11-792A8.4,0.99999535
RP11-313P13.5,RP11-313P13.5,1.0
BAZ1B,BAZ1B,1.0
TBL2,TBL2,1.0
MLXIPL,MLXIPL,1.0
VPS37D,VPS37D,1.0
WBSCR22,WBSCR22,1.0
STX1A,STX1A,0.99999285
ABHD11,ABHD11,0.999996
LIMK1,LIMK1,0.99998796
RFC2,RFC2,0.9999974
CLIP2,CLIP2,1.0
GTF2I,GTF2I,0.9999941
HIP1,HIP1,1.0
RHBDD2,RHBDD2,0.99999976
HSPB1,HSPB1,1.0
ZP3,ZP3,0.99999875
POMZP3,POMZP3,0.99999374
RP11-153K16.2,CCDC146,0.51308465
CCDC146,CCDC146,0.99999946
DMTF1,DMTF1,1.0
RUNDC3B,RUNDC3B,1.0
SLC25A40,SLC25A40,1.0
DBF4,DBF4,1.0
ADAM22,ADAM22,1.0
AKAP9,AKAP9,0.9999987
SAMD9,SAMD9,0.999993
CASD1,CASD1,0.9999935
SGCE,SGCE,0.9999998
PON2,PON2,0.9999989
ASNS,ASNS,1.0
